,module_color,kME_in_own_module,kWithin
Gene.1990,black,0.9110784669265471,9.074222272352365
Gene.1991,black,0.8199921751432946,1.2931802593093833
Gene.1992,grey,0.44375985611186386,0.0009984730000559068
Gene.1993,darkmagenta,0.8305314658163726,6.5232124367559665
Gene.1994,blue,0.836919538236668,3.814993370922262
Gene.1995,darkmagenta,0.8481376483154291,4.8689155564231035
Gene.1996,blue,0.7721791322049077,0.7902112392456585
Gene.1997,grey,0.8571524420052992,0.0012623293925068347
Gene.1998,black,0.7896505544332747,1.690970482547974
Gene.1999,darkgreen,0.6759031850494397,1.0117375367717683
Gene.2000,darkmagenta,0.8900906084348879,5.347594425410811
Gene.2001,darkgreen,0.8679212660034186,16.73621867531557
Gene.2002,blue,0.9083746572082555,4.0488606853528974
Gene.2003,darkgreen,0.9439049273215403,11.677897368237428
Gene.2004,black,0.7821664513882752,4.694919644751761
Gene.2005,black,0.6992194596474481,0.9826151383356888
Gene.2006,grey,0.8923836940337262,0.003942191290041562
Gene.2007,blue,0.7996619620376366,5.998094248710289
Gene.2008,darkmagenta,0.7047617315958107,1.4068099246329873
Gene.2009,blue,0.9096448024796477,18.473350975986985
Gene.2010,blue,0.8479134866509347,0.18019004195315172
Gene.2011,blue,0.7360958401500554,3.627655742713962
Gene.2012,darkgreen,0.5396257204473697,0.6684357647500041
Gene.2013,black,0.8399824337545811,3.832797760742915
Gene.2014,darkmagenta,0.8563557185391396,3.2126244642962978
Gene.2015,darkgreen,0.8688829998027836,1.949404426622938
Gene.2016,darkmagenta,0.8775078497727856,3.1590689484334478
Gene.2017,grey,0.8843456974097147,0.0170891725808576
Gene.2018,blue,0.9553796566437873,21.669127149336333
Gene.2019,black,0.7694034473632927,7.821424488105718
Gene.2020,grey,0.9508500173737853,0.11923769004802355
Gene.2021,darkmagenta,0.8990814497766253,4.003443455568562
Gene.2022,darkgreen,0.8427162307623652,1.1989909010117874
Gene.2023,darkmagenta,0.9029525422167454,6.755380099697335
Gene.2024,grey,0.8809695670074444,0.23400530772909325
Gene.2025,blue,0.920405901767862,15.779303063167449
Gene.2026,darkmagenta,0.9409079425769898,4.7475457792328095
Gene.2027,darkgreen,0.9177031037777224,7.099221987031548
Gene.2028,darkgreen,0.7590046540418073,8.25136746930488
Gene.2029,blue,0.6870250061956257,2.9279331405170184
Gene.2030,black,0.8934750714275402,13.60888776460311
Gene.2031,grey,0.2778260626808132,0.018665348872183463
Gene.2032,blue,0.8493624178314414,29.256555068958196
Gene.2033,grey,0.9200392948429156,0.11233086083538299
Gene.2034,darkgreen,0.7525408000122927,10.803746691525575
Gene.2035,black,0.8353113749151564,6.391509362616112
Gene.2036,blue,0.9430618984534779,0.5635658345988407
Gene.2037,darkmagenta,0.7469945107154751,1.6720803757264733
Gene.2038,darkmagenta,0.7646566582038556,2.756804002567188
Gene.2039,darkmagenta,0.9357668909428318,14.798446286463511
Gene.2040,darkgreen,0.9769804214837459,0.6749505511435957
Gene.2041,darkmagenta,0.942462806361952,2.9326718126959173
Gene.2042,darkmagenta,0.8641350876383347,0.42724173213969296
Gene.2043,grey,0.9818096108395153,0.026788544722656647
Gene.2044,darkgreen,0.6179784805265516,1.72953180000062
Gene.2045,darkmagenta,0.9426238387000204,8.48749260358709
Gene.2046,black,0.9413593316182055,2.743511710339123
Gene.2047,blue,0.8791004141627052,1.1507019483360335
Gene.2048,blue,0.9402725195148618,12.05381705221643
Gene.2049,grey,0.8712554784939861,0.000760656451349593
Gene.2050,blue,0.9192367951279092,19.38515836556076
Gene.2051,darkmagenta,0.8532617009922806,6.32853355483441
Gene.2052,darkgreen,0.9051459827050964,19.659374419236016
Gene.2053,blue,0.9137706667732257,31.51452643911577
Gene.2054,darkmagenta,0.7282214374581767,3.3755292216713175
Gene.2055,blue,0.9785030111597346,0.2371361401422002
Gene.2056,darkgreen,0.9394578229905234,2.0173138340105377
Gene.2057,black,0.9044796370512367,5.752795279564779
Gene.2058,darkgreen,0.7247086154209661,1.8923041195278607
Gene.2059,blue,0.9505306220048588,0.9358217442582961
Gene.2060,darkmagenta,0.5345054544445731,0.362458150892714
Gene.2061,black,0.889924180806107,3.7744167665239097
Gene.2062,grey,-0.95437260711977,0.011522983050293815
Gene.2063,black,0.9283026325393757,4.827251704416293
Gene.2064,grey,-0.30853387313163205,0.0006692771487872955
Gene.2065,darkgreen,0.9259585588395415,16.430622729181188
Gene.2066,grey,0.009242457139874847,0.0861848949067146
Gene.2067,black,0.8407143906902895,5.475051541226805
Gene.2068,darkmagenta,0.933146055057055,6.628534601703525
Gene.2069,darkmagenta,0.4191528163338692,0.7004613215524103
Gene.2070,blue,0.7772609400279775,6.67809497881487
Gene.2071,darkmagenta,0.9119776060501311,0.5859397916555088
Gene.2072,grey,-0.9263523165940959,0.003382320049342658
Gene.2073,darkgreen,0.9566434864901104,0.14863314168451927
Gene.2074,darkgreen,0.7443081667026343,4.539841032666022
Gene.2075,black,0.6782614932661625,0.8776984479651804
Gene.2076,darkgreen,0.9420171191292543,2.784304007893337
Gene.2077,blue,0.9780886447681102,18.953705061422788
Gene.2078,blue,0.8677108053712267,16.714468947480423
Gene.2079,black,0.881000482218323,16.658552316602716
Gene.2080,grey,-0.06502653620745114,0.014989984580150576
Gene.2081,darkmagenta,0.847905628851527,10.77177962712896
Gene.2082,darkgreen,0.7926997653994445,0.21681015140200052
Gene.2083,darkmagenta,0.9673909866884466,0.8859556089705188
Gene.2084,blue,0.8505833106788514,21.207496923682722
Gene.2085,darkgreen,0.8932244591236885,12.26006596362309
Gene.2086,darkmagenta,0.2796612183875386,0.12900702709002296
Gene.2087,black,0.6723682700103051,15.498791420610665
Gene.2088,grey,0.2087073876028253,0.051716586547087884
Gene.2089,darkmagenta,0.8884198838665933,7.95292565326237
Gene.2090,darkmagenta,0.8260299663868524,4.960264574132838
Gene.2091,blue,0.972833629758516,1.0795851000211192
Gene.2092,darkgreen,0.8672183432501873,1.6803515057397136
Gene.2093,grey,0.9756472951360321,0.012971623365315559
Gene.2094,darkmagenta,0.8356607126867244,7.766622066645701
Gene.2095,grey,0.16164770625805147,0.10011374487366943
Gene.2096,darkmagenta,0.7110624785783626,2.2355818871629145
Gene.2097,darkgreen,0.948165039204691,1.3827276652267284
Gene.2098,darkmagenta,0.838406903580925,1.1187951247034096
Gene.2099,darkgreen,0.9592678119459205,20.082185030737776
Gene.2100,darkmagenta,0.9024888762666029,9.890366154055728
Gene.2101,darkgreen,0.4843469508769447,1.2699845757979025
Gene.2102,darkmagenta,0.8216433594134603,5.151231450061523
Gene.2103,blue,0.8161263942059708,8.909772081669171
Gene.2104,blue,0.912566072786362,18.71461967236929
Gene.2105,darkgreen,0.8898069172481702,3.049747042347882
Gene.2106,blue,0.5029899713469239,0.31999714409250735
Gene.2107,darkgreen,0.728879188260813,5.081858308310117
Gene.2108,grey,0.18713014750144985,0.0020594729499580923
Gene.2109,darkgreen,0.9550869437792215,7.9144515788497
Gene.2110,darkgreen,0.47858750983542214,0.7514189340952258
Gene.2111,darkmagenta,0.9238227470108449,4.154895505864126
Gene.2112,black,0.9601717461729751,0.6773394124871275
Gene.2113,darkgreen,0.6464105554521651,2.01756530757511
Gene.2114,black,0.9608398555248681,0.45241714890013374
Gene.2115,darkmagenta,0.9351979114672894,13.73632168982047
Gene.2116,black,0.9603906180029711,10.498609581449369
Gene.2117,grey,-0.7627663315251474,0.007653244625364045
Gene.2118,grey,0.18302154764163164,0.03238835257048244
Gene.2119,black,0.48990219230136384,0.5540988435533133
Gene.2120,black,0.7044631396247949,1.5731450081389706
Gene.2121,darkgreen,0.6996567884137755,3.5205188830095726
Gene.2122,grey,-0.9332386004657696,0.024555736820105298
Gene.2123,blue,0.9113619642446767,32.15622453236567
Gene.2124,darkmagenta,0.9365373573937772,24.147352854857182
Gene.2125,darkmagenta,0.9094900761491529,12.755080122309192
Gene.2126,darkgreen,0.8964435116339005,4.969574369190478
Gene.2127,grey,0.9443489597803381,0.0948032931912272
Gene.2128,grey,0.9698562989781259,0.017430290480321055
Gene.2129,black,0.7655522692757224,1.787727833980975
Gene.2130,darkmagenta,0.9041929443945209,9.42034620377633
Gene.2131,grey,0.9708591218069458,0.004376560165402797
Gene.2132,darkgreen,0.913870244121685,16.47582440089371
Gene.2133,black,0.6954778487052921,6.699455296149721
Gene.2134,blue,0.9438424942796941,2.7726026867395435
Gene.2135,grey,-0.16893281889874295,0.012676780126307336
Gene.2136,blue,0.5482681263711326,1.045640334911739
Gene.2137,grey,0.1234839562332226,0.0044779203244236536
Gene.2138,darkmagenta,0.9045671895712492,9.59108990494194
Gene.2139,darkgreen,0.8637110427308683,6.334078215729291
Gene.2140,darkgreen,0.6329627722482336,1.7809601607665915
Gene.2141,grey,0.9055636936553794,0.015845412392747706
Gene.2142,blue,0.9686756261019959,28.010071724507085
Gene.2143,grey,0.9188268750167494,0.08410613284318061
Gene.2144,darkmagenta,0.9500636515994142,2.2185790220403345
Gene.2145,darkgreen,0.7591351255623544,4.5580921471795985
Gene.2146,darkgreen,0.8839117073634816,7.174309454741397
Gene.2147,darkgreen,0.8520381784688846,4.385105941672416
Gene.2148,grey,0.9431971345224978,0.08053541827852798
Gene.2149,darkgreen,0.899301528949949,15.390597666950633
Gene.2150,darkgreen,0.9454161478268197,19.433010961026582
Gene.2151,darkgreen,0.8931433696421721,0.3947486446228303
Gene.2152,darkmagenta,0.9557270074102822,2.1370366013211375
Gene.2153,darkmagenta,0.7892654044627857,0.9238390800335408
Gene.2154,darkmagenta,0.8325400707181836,1.3824680219206082
Gene.2155,darkmagenta,0.9311990064339063,12.220134934023406
Gene.2156,grey,0.801842643329109,0.03320278195394196
Gene.2157,darkgreen,0.7592172015873213,5.792671731887801
Gene.2158,darkgreen,0.9211555984442574,6.55994861789234
Gene.2159,grey,-0.13045741758524104,0.03523371873692884
Gene.2160,blue,0.7603997720049833,4.130978310147327
Gene.2161,darkgreen,0.9708853527018049,21.5646837346772
Gene.2162,grey,0.4155564670692282,0.0034456097909415185
Gene.2163,black,0.8281155500317012,4.438970979745209
Gene.2164,grey,0.9629281741962337,0.02063033090395615
Gene.2165,darkgreen,0.9102805705468953,3.9015779311786387
Gene.2166,grey,0.9333339692959521,0.004232256440131798
Gene.2167,darkgreen,0.7461934997592343,2.005101370736549
Gene.2168,darkgreen,0.8531283224785531,6.665377183095735
Gene.2169,darkgreen,0.7918408560979584,5.2575741686442194
Gene.2170,darkgreen,0.9168555805375419,17.713688993605338
Gene.2171,darkgreen,0.9434463846798136,0.8388466967382121
Gene.2172,black,0.6640422092939808,0.7107993977910823
Gene.2173,darkgreen,0.8892727082677323,8.054895811781407
Gene.2174,darkmagenta,0.36182097976262767,0.09413897288997304
Gene.2175,grey,0.9432373565014573,0.17844873684167256
Gene.2176,grey,0.9320832562135409,0.07023241262969944
Gene.2177,darkmagenta,0.9424110295078756,0.8514757421419797
Gene.2178,darkgreen,0.9447754492299308,7.881403717733246
Gene.2179,darkmagenta,0.8773733961404788,3.817485002527363
Gene.2180,blue,0.3672595051567925,0.7850938087892061
Gene.2181,black,0.8828604757629316,7.156776142954921
Gene.2182,darkmagenta,0.7883409860674231,1.4649471345263068
Gene.2183,grey,0.9362717479229404,0.15350961268977137
Gene.2184,darkgreen,0.9059606310177167,12.057683305768766
Gene.2185,darkgreen,0.894067170394181,10.536547299926282
Gene.2186,darkmagenta,0.9713810915905492,8.635226256293738
Gene.2187,grey,0.9691338855145272,0.016544020534862893
Gene.2188,darkgreen,0.6065729636891017,0.6103536278207254
Gene.2189,darkmagenta,0.882523175587568,13.74638519984418
Gene.2190,darkgreen,0.9489383003648846,18.275777725848673
Gene.2191,darkgreen,0.5046033668300189,0.25988234089401
Gene.2192,darkmagenta,0.8029210964336658,9.04765921399557
Gene.2193,darkmagenta,0.9047525027562003,6.737144662764028
Gene.2194,darkgreen,0.9696122133323732,22.815950102653357
Gene.2195,darkgreen,0.7161731414991065,8.83956171320812
Gene.2196,darkgreen,0.8994678242734646,18.259598340075833
Gene.2197,grey,0.8557238973950756,0.004271995912758941
Gene.2198,darkmagenta,0.8890151853456172,7.772954397114876
Gene.2199,grey,0.9444835578967915,0.0020315185114516132
Gene.2200,grey,0.3781606807651846,0.009786130503261504
Gene.2201,grey,0.9145146471221561,0.004640460062319418
Gene.2202,darkmagenta,0.4890367156918107,0.12878573134553414
Gene.2203,darkmagenta,0.9261694408194832,1.8610988743545072
Gene.2204,darkmagenta,0.9554007992583455,13.325472904574788
Gene.2205,grey,0.9637632365256414,0.0029979305564795345
Gene.2206,black,0.7037077340838973,0.8441673845191627
Gene.2207,darkmagenta,0.9363744708547911,1.3760068262333138
Gene.2208,grey,0.9487207965691278,0.002776627556691494
Gene.2209,darkmagenta,0.9606311361169199,6.514069070054799
Gene.2210,darkgreen,0.8671523539990682,3.1731365076801006
Gene.2211,darkmagenta,0.7174722666542596,0.9715126072803326
Gene.2212,darkgreen,0.8838517213017625,9.406046496934664
Gene.2213,blue,0.8933972993521166,13.630487793713788
Gene.2214,grey,0.06144376645953868,0.0018670554873114196
Gene.2215,darkolivegreen,0.8825460956977909,1.293064163808295
Gene.2216,darkgreen,0.7670036966741868,7.952432134865916
