,module_color,kME_in_own_module,kWithin
Gene.229,black,0.8178101285014291,1.2473804064380631
Gene.230,black,0.8529209783654758,27.00751107980996
Gene.231,antiquewhite4,0.8972343387559477,0.7557854816330255
Gene.232,black,0.9328339716601224,14.593974021525947
Gene.233,black,0.7036629993610763,10.845215832094805
Gene.234,antiquewhite4,0.7682806924453761,6.112786803870497
Gene.235,brown,0.6541552934493157,13.883584434544625
Gene.236,grey,-0.9531897596681784,0.004599609137656416
Gene.237,black,0.06449128762640971,1.7297828644812188
Gene.238,black,0.9386800297174923,0.14220370661221182
Gene.239,brown,0.831092924995519,17.31084045809075
Gene.240,black,0.7938396500727158,5.9901562263447605
Gene.241,black,0.7951598955131144,10.883383888035338
Gene.242,black,0.7031837575221593,15.133648844276735
Gene.243,grey,0.9610164229081567,0.030762187013534382
Gene.244,thistle2,0.9354861213890266,0.13613830688117118
Gene.245,black,0.8843878836940143,18.106798739403622
Gene.246,antiquewhite4,0.8707954627315202,9.119469924681734
Gene.247,black,0.8976940663523075,2.8284955340073137
Gene.248,brown,0.8528283241249789,0.48874939493113567
Gene.249,brown,0.8362286443781897,0.2635724837761836
Gene.250,brown,0.833144847243593,23.546142474538268
Gene.251,coral1,0.8292974216197795,0.42608687137173634
Gene.252,coral1,0.9121652944368822,0.4803160624566777
Gene.253,black,0.5268734861112513,18.75057476996645
Gene.254,brown,0.9693758963002399,0.4278829342982286
Gene.255,black,0.6678334906988391,16.04195795404233
Gene.256,black,0.7886198496809502,7.152577858701512
Gene.257,brown,0.8557821296496785,18.609221039206865
Gene.258,black,0.9740599144667759,0.9036492756245532
Gene.259,brown,0.39422601148707054,1.704828142171306
Gene.260,brown,0.8421004773656331,5.393249184272557
Gene.261,thistle2,0.9470051544670455,0.26846631945016086
Gene.262,black,0.9369850426082312,20.059802232181298
Gene.263,brown,0.8800510340454037,32.03330795321868
